Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
immigration,"daca,racist,hostages","foreign policy,immigration,social cultural",0,0,0,0,hostages,0,0,daca,0,0,racist,0
no topic,health,health,0,0,0,0,0,0,health,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,immigration,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,"democracy,wealthy","economic,governance",0,wealthy,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","economic,fair shot",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social programs","debt,student loan,student,student loan debt,loan debt","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
economic,housing,social programs,0,0,0,0,0,0,0,0,0,0,0,housing
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","health,medicare,medicare for all,drugs,doctor,prescription drugs,single payer,payer system,income,copays,prescription,health care,single payer system","economic,health,safety,social programs",0,income,0,0,0,0,correct label,0,0,drugs,0,correct label
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"criminal,criminal justice system,criminal justice",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
governance,"federal,federal lobbyists,lobbyists,special interests,pacs",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
environmental,"defeat climate,climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
safety,"marijuana,federal","governance,safety",0,0,0,0,0,federal,0,0,0,marijuana,0,0
"education,economic",public schools,education,0,0,correct label,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social programs","health,medicare,medicare for all,health insurance,health care,private health insurance,private health,guarantee health","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
"health,social cultural",abortion,"health,social cultural",0,0,0,0,0,0,correct label,0,0,0,correct label,0
environmental,market,economic,0,market,0,0,0,0,0,0,0,0,0,0
no topic,federal,governance,0,0,0,0,0,federal,0,0,0,0,0,0
"economic,governance","federal,shutdown,essential,workers,federal workers","covid,economic,governance","shutdown,essential",correct label,0,0,0,correct label,0,0,0,0,0,0
governance,corruption,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"economic,health,social programs",costs,"economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","affordable,equal pay","economic,social cultural,social programs",0,correct label,0,0,0,0,0,0,0,0,correct label,affordable
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"governance,safety","sexual,assault,congress","governance,safety,social cultural",0,0,0,0,0,correct label,0,0,0,correct label,sexual,0
"education,social programs","debt,student loan,student,college,student loan debt,loan debt,college debt,education","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,economic","workers,sexual","economic,safety,social cultural",0,correct label,0,0,0,0,0,0,0,correct label,sexual,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,safety","gun,gun violence,school","education,safety",0,0,correct label,0,0,0,0,0,0,correct label,0,0
social cultural,"economic,racial","economic,social cultural",0,economic,0,0,0,0,0,0,0,0,racial,0
governance,"constitution,impeachment,congress",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
social cultural,"african,african americans,hip","social cultural,social programs",0,0,0,0,0,0,0,0,0,0,"african,african americans",hip
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"troops,disastrous war,wars,congress","foreign policy,governance,military",0,0,0,0,"disastrous war,wars",congress,0,0,troops,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"create jobs,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"governance,military,safety,social cultural,economic","corruption,sexual,pentagon,colleges,assault,congress,bailout","economic,foreign policy,governance,safety,social cultural,social programs",0,correct label,0,0,pentagon,correct label,0,0,0,correct label,correct label,colleges
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,immigration,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,foreign,foreign policy,0,0,0,0,foreign,0,0,0,0,0,0,0
immigration,"immigration reform,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural",color,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,economic","wages,classroom,teachers","economic,education,social programs",0,correct label,correct label,0,0,0,0,0,0,0,0,classroom
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"environmental,economic","floods,federal,congress","environmental,governance",0,0,0,correct label,0,"federal,congress",0,0,0,0,0,0
"environmental,economic","renewable,economic,economy,renewable energy","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,immigration,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,congress,governance,0,0,0,0,0,congress,0,0,0,0,0,0
foreign policy,"yemen,held hostage",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,wars,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
economic,"collar,created jobs,business,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
immigration,"asylum,immigration policies,asylum seekers,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"corruption,democracy,voting rights",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,border,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,tax,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
foreign policy,"endless war,foreign policy,diplomacy,iraq war,foreign",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
"governance,environmental","climate,filibuster","environmental,governance",0,0,0,correct label,0,correct label,0,0,0,0,0,0
economic,"corruption,systemic racism,racism,systemic,economic","economic,governance,social cultural",0,economic,0,0,0,corruption,0,0,0,0,"systemic racism,racism,systemic",0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,foreign policy",senseless,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
"education,social programs,economic","public colleges,debt,debt free,student,tax,colleges,college,student debt,bail,universities","economic,education,safety,social programs",0,correct label,correct label,0,0,0,0,0,0,bail,0,correct label
no topic,black,social cultural,0,0,0,0,0,0,0,0,0,0,black,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,"illegal immigration,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"environmental,economic","green jobs,jobs,environment,manufacturing,planet,manufacturing plan","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,"college,college degree,school","education,social programs",0,0,"college,school",0,0,0,0,0,0,0,0,"college degree,college"
immigration,"borders,congress","governance,immigration",0,0,0,0,0,congress,0,borders,0,0,0,0
"health,social cultural","pregnancy,color",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
safety,"gun,shootings,congress","governance,safety",0,0,0,0,0,congress,0,0,0,"shootings,gun",0,0
environmental,administration continues,environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"india,climate","environmental,foreign policy",0,0,0,climate,india,0,0,0,0,0,0,0
foreign policy,"arabia,regime,saudi arabia",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
immigration,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"assets,debt","economic,social programs",0,assets,0,0,0,0,0,0,0,0,0,debt
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,social programs","public college,cancel student loan debt,school,student loan,debt,graduate,student,education department,college,student loan debt,loan debt,education","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
"governance,safety","voter suppression,criminal justice system,criminal,democracy,right to vote,racist,criminal justice","governance,safety,social cultural",0,0,0,0,0,correct label,0,0,0,correct label,racist,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"immigration,economic","immigrants,economy,jobs","economic,immigration",0,correct label,0,0,0,0,0,correct label,0,0,0,0
safety,"police officers,police,officers",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
environmental,climatedebate,environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"college,black","education,social cultural",0,0,college,0,0,0,0,0,0,0,black,college
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
economic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,safety","prescription,prescription drug,heroin","health,safety",0,0,0,0,0,0,correct label,0,0,correct label,0,0
environmental,"climate crisis,climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"health,safety","gun,gun laws,health","health,safety",0,0,0,0,0,0,correct label,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,safety","drugs,private prison,cash bail,bail,marijuana,color,prison","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
"health,safety","opioid,opioids",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"economic,education,social programs","health,vocational,vocational education,wages,education,jobs","economic,education,health,social programs",0,correct label,correct label,0,0,0,health,0,0,0,0,correct label
immigration,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
environmental,"climate crisis,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
"foreign policy,immigration",asylum,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural","health,reproductive health,health care","health,social cultural,social programs",0,0,0,0,0,0,correct label,0,0,0,correct label,health care
governance,"corruption,excessive force","governance,safety",0,0,0,0,0,corruption,0,0,0,excessive force,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,"seeking asylum,immigrants,immigration,asylum,immigration policies",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,environmental,health,social programs","health,climate,economy,climate change,health care","economic,environmental,health,social programs",0,correct label,0,correct label,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,"citizenship,undocumented,undocumented immigrants,immigrants",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
"education,social cultural","college,black,education,african","education,social cultural",0,0,correct label,0,0,0,0,0,0,0,correct label,college
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural","doctor,reproductive rights","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,doctor
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"economic,job creating",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"governance,social cultural,economic","discrimination,equal pay","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
